province,analog_province,analog_rank,combined_similarity,province_region,analog_region,same_region,distance_km,weather_similarity,host_similarity,pressure_similarity,outbreak_history_similarity
Sa kaeo,Chanthaburi,1,0.6089415667758465,East,East,True,118.43633444415048,0.5222727602018379,0.5475930895752893,0.7752158514724516,0.5906845658538072
Sa kaeo,Prachin Buri,2,0.56324636320876,East,East,True,92.35029731668448,0.6941260810922677,0.4938879761347583,0.5545712157737256,0.5104001798342882
Sa kaeo,Trat,3,0.4837850814388448,East,East,True,179.99694009416376,0.3568807468486711,0.5956701587659091,0.7155229646716709,0.267066455469128
Sa kaeo,Si Sa Ket,4,0.4410683838780541,East,Northeast,False,253.5489483980523,0.26640355839209967,0.5131046950978423,0.48180821222879644,0.5029570697934778
Sa kaeo,Surin,5,0.4277276765549868,East,Northeast,False,197.05691466099617,0.28610581056048245,0.4806121828244118,0.5106084542462073,0.43358425858884575
Sakon Nakhon,Nong Bua Lam Phu,1,0.6478893681027128,Northeast,Northeast,True,162.7286246245498,0.7442163521098208,0.48571022668975367,0.7958717095502084,0.5657591840610681
Sakon Nakhon,Udon Thani,2,0.643534612009057,Northeast,Northeast,True,100.39949996510796,0.6933908640468122,0.7563588974603176,0.6681510760541264,0.4562376104749721
Sakon Nakhon,Surin,3,0.6191210377095573,Northeast,Northeast,True,274.5578368408813,0.6697302813771229,0.5185498266294106,0.6673952675378507,0.620808775293845
Sakon Nakhon,Yasothon,4,0.5985232630304372,Northeast,Northeast,True,181.3990485305338,0.6854230492628803,0.5085386035494535,0.7117048881731757,0.4884265111362397
Sakon Nakhon,Maha Sarakham,5,0.5974662288831619,Northeast,Northeast,True,171.1379642777737,0.6364849678762294,0.5816961996174798,0.7008808507852492,0.4708028972536897
Samut Prakarn,Pathum Thani,1,0.7473865652429955,Central,Central,True,47.72356669581488,0.6153629340591164,0.638432350067082,0.7357509768457836,1.0
Samut Prakarn,Samut Sakhon,2,0.7455889171488959,Central,Central,True,47.89505753570192,0.651771992283103,0.6141110012334787,0.7164726750790015,1.0
Samut Prakarn,Phetchaburi,3,0.732195511739123,Central,West,False,105.216378121259,0.6148281869548693,0.6240114294944022,0.6899424305072204,1.0
Samut Prakarn,Nonthaburi,4,0.6837536434006727,Central,Central,True,38.333563970685525,0.6303924927896305,0.632838451713486,0.7774671768669776,0.6943164522325964
Samut Prakarn,Bangkok,5,0.6834140396967062,Central,Central,True,18.85870729616152,0.6470755153096528,0.680066983927098,0.7483380808029687,0.6581755787471054
Samut Sakhon,Samut Prakarn,1,0.7455889171488959,Central,Central,True,47.89505753570192,0.651771992283103,0.6141110012334787,0.7164726750790015,1.0
Samut Sakhon,Pathum Thani,2,0.7114674378653205,Central,Central,True,67.69085428108416,0.6463154167876146,0.5578547257600803,0.6416996089135871,1.0
Samut Sakhon,Bangkok,3,0.7059832312483957,Central,Central,True,41.548774144638166,0.8481059953379115,0.6037449086965039,0.713906442212062,0.6581755787471054
Samut Sakhon,Phetchaburi,4,0.6877516037424313,Central,West,False,70.19010841752586,0.5518713699868084,0.5150021089780825,0.684132936004834,1.0
Samut Sakhon,Nonthaburi,5,0.6821002339090835,Central,Central,True,41.077363066255984,0.7592855606252416,0.5620541029051606,0.7127448198733355,0.6943164522325964
Samut Songkhram,Chai Nat,1,0.6821036005674832,Central,Central,True,191.48509496758928,0.5759317494561315,0.5124869874441097,0.6399956653696917,1.0
Samut Songkhram,Prachuap Khiri Khan,2,0.6799943054970847,Central,West,False,175.59961865205656,0.5576130092860372,0.4936336865328432,0.6687305261694584,1.0
Samut Songkhram,Samut Sakhon,3,0.6463011700347483,Central,Central,True,32.577355251225086,0.46386294997147764,0.3504574885519303,0.7708842416155852,1.0
Samut Songkhram,Pathum Thani,4,0.6393843889573239,Central,Central,True,99.26444582524007,0.43211628367762833,0.47615053269222807,0.649270739459439,1.0
Samut Songkhram,Chumphon,5,0.6315242350543098,Central,South,False,354.79536060097735,0.4227067757419152,0.5419538937253578,0.5614362707499659,1.0
Saraburi,Pathum Thani,1,0.702272509248221,Central,Central,True,63.16450818101509,0.7955893925975132,0.6414425630234064,0.6447643208739575,0.7272937604980072
Saraburi,Nonthaburi,2,0.698206339150721,Central,Central,True,88.7259011897138,0.8072506587150458,0.5818160669731833,0.7612389295036831,0.6425197014109716
Saraburi,Bangkok,3,0.6921192523453119,Central,Central,True,95.57180726780032,0.7286711956904895,0.6359351499652901,0.7741276571206905,0.6297430066047776
Saraburi,Ang Thong,4,0.6812897584827803,Central,Central,True,54.400240517212495,0.7938363273891984,0.6457692726077668,0.7237236130073559,0.5618298209268002
Saraburi,Samut Sakhon,5,0.6716426490604923,Central,Central,True,129.779805050328,0.6905318189684706,0.4828782544695305,0.7858667623059608,0.7272937604980072
Satun,Narathiwat,1,0.7522145027114147,South,South,True,229.55588100338448,0.5761007975783518,0.6285744343870339,0.8041827788802729,1.0
Satun,Ranong,2,0.7370689135513144,South,South,True,372.38749003689634,0.5473323160858475,0.7339262810119316,0.6670170571074785,1.0
Satun,Trang,3,0.7370273088327597,South,South,True,89.31285441516415,0.6170678187946986,0.6542041024026608,0.6768373141336796,1.0
Satun,Krabi,4,0.6995107753957132,South,South,True,170.37076446211287,0.5651034339377441,0.5626332504780103,0.6703064171670983,1.0
Satun,Surat Thani,5,0.6794990328354377,South,South,True,283.89109315821105,0.5702636428134679,0.5433386641208224,0.6043938244074605,1.0
Si Sa Ket,Ubon Ratchathani,1,0.6877224586133474,Northeast,Northeast,True,83.34975680516217,0.7905535349106546,0.6830121641121631,0.8062433432309632,0.4710807921996084
Si Sa Ket,Khon Kaen,2,0.6519371295601941,Northeast,Northeast,True,242.6965104462296,0.730282651241235,0.6002240845553958,0.7623722007818166,0.5148695816623291
Si Sa Ket,Buri Ram,3,0.6512065684989916,Northeast,Northeast,True,145.52666798051823,0.7574095204274554,0.7018327887353639,0.6914860577263989,0.45409790710674836
Si Sa Ket,Surin,4,0.633097469646958,Northeast,Northeast,True,70.67510342066096,0.6026696920917283,0.6147518570035531,0.7541269103270857,0.5608414191654651
Si Sa Ket,Nakhon Ratchasima,5,0.6321137296995678,Northeast,Northeast,True,229.33612943363596,0.7370744254579351,0.642894770065583,0.7044971751560989,0.4439885481186543
Sing Buri,Chai Nat,1,0.7236782415981018,Central,Central,True,42.11083214077992,0.7424300684430294,0.6230250363007594,0.8710822829015132,0.6581755787471054
Sing Buri,Bangkok,2,0.6646589151367743,Central,Central,True,126.97250707181604,0.48253280371192153,0.5365969088365571,0.6395059479986185,1.0
Sing Buri,Pathum Thani,3,0.6173511136319155,Central,Central,True,97.39587309449996,0.5300526404088266,0.5764649386327358,0.7047112967389944,0.6581755787471054
Sing Buri,Saraburi,4,0.6142984139175112,Central,Central,True,67.53343601054303,0.5156954636115338,0.6423555235389272,0.6693996619148057,0.6297430066047776
Sing Buri,Lop Buri,5,0.6074469264168557,Central,Central,True,49.814469162760346,0.754710114439472,0.41128956850668674,0.6921392971844116,0.5716487255368526
Songkhla,Nakhon Si Thammarat,1,0.5473664323415435,South,South,True,154.61006329192563,0.6126223662693954,0.7065215296110092,0.4873914788622783,0.382930354623491
Songkhla,Surat Thani,2,0.5247907592910408,South,South,True,264.8741710318951,0.6289723963987095,0.6569011803261477,0.733774480363252,0.07951498007605376
Songkhla,Phatthalung,3,0.5217925894751964,South,South,True,69.40188340280766,0.6864865364965698,0.7130861254479385,0.4898948890955032,0.19770280686077418
Songkhla,Krabi,4,0.4840951046020929,South,South,True,201.17561659566317,0.6259360882541019,0.6064451811984419,0.624484168879774,0.07951498007605376
Songkhla,Satun,5,0.4656319962252732,South,South,True,99.44851981314608,0.654539920671384,0.5709579641627538,0.5575151199909012,0.07951498007605376
Sukhothai,Uttaradit,1,0.5844341439105581,North,North,True,77.62339170533211,0.6106835921091267,0.603986706243584,0.7220968675808253,0.4009694097086966
Sukhothai,Phichit,2,0.5752373745818504,North,North,True,115.44509430463276,0.724592598772228,0.7320103187173468,0.4649081672236347,0.37943841361419206
Sukhothai,Phitsanulok,3,0.529536410874391,North,North,True,68.83397940397185,0.7375345321299074,0.594352230912022,0.504903873506422,0.2813550069492121
Sukhothai,Kamphaeng Phet,4,0.5190901955567138,North,North,True,87.72904577563433,0.5881320415226365,0.546050335867031,0.6340810302195069,0.3080973746176804
Sukhothai,Phetchabun,5,0.4980326168233523,North,North,True,170.41473837363858,0.5966083079837707,0.5514059135040109,0.5360188711879472,0.3080973746176804
Suphan Buri,Chai Nat,1,0.5813949063111957,Central,Central,True,68.87544912542054,0.7370243639182252,0.6140997096782709,0.6537920211010517,0.3206635305472352
Suphan Buri,Saraburi,2,0.5693537736893873,Central,Central,True,93.79935413096388,0.5230144120277188,0.5369256575318379,0.9083020610610848,0.309172964136908
Suphan Buri,Phra Nakhon Si Ayutthaya,3,0.5516334882618491,Central,Central,True,58.407509395766105,0.557476135546088,0.5820446640003636,0.8430624779246746,0.22395067557627044
Suphan Buri,Nakhon Pathom,4,0.5498104445852663,Central,Central,True,74.57395678053187,0.4931068696064609,0.598878543607032,0.7686319432973865,0.33862442183018576
Suphan Buri,Sing Buri,5,0.5450343152118364,Central,Central,True,53.43436889493011,0.708016095537564,0.42270222472231467,0.6684932949520002,0.38092564563546716
Surat Thani,Chumphon,1,0.7482083892855564,South,South,True,125.2393932376794,0.6036377875122964,0.5707602422822161,0.8184355273477135,1.0
Surat Thani,Krabi,2,0.7443329918651393,South,South,True,145.12207678523131,0.6447909192097203,0.6940920883210794,0.638448959929758,1.0
Surat Thani,Narathiwat,3,0.6864112615635922,South,South,True,421.5801794036094,0.5393583712490577,0.6105140485762653,0.5957726264290455,1.0
Surat Thani,Satun,4,0.6794990328354377,South,South,True,283.89109315821105,0.5702636428134679,0.5433386641208224,0.6043938244074605,1.0
Surat Thani,Trang,5,0.6674192098920346,South,South,True,195.11662120581775,0.5893086048720388,0.585031407454667,0.4953368272414326,1.0
Surin,Udon Thani,1,0.6352623132070585,Northeast,Northeast,True,287.48777735159064,0.7270292858629348,0.49682986826526326,0.7721442935113556,0.5450458051886805
Surin,Si Sa Ket,2,0.633097469646958,Northeast,Northeast,True,70.67510342066096,0.6026696920917283,0.6147518570035531,0.7541269103270857,0.5608414191654651
Surin,Khon Kaen,3,0.6304286009167712,Northeast,Northeast,True,194.77414098353108,0.6056322380870659,0.5716021859544993,0.743003445555725,0.6014765340697945
Surin,Sakon Nakhon,4,0.6191210377095573,Northeast,Northeast,True,274.5578368408813,0.6697302813771229,0.5185498266294106,0.6673952675378507,0.620808775293845
Surin,Maha Sarakham,5,0.6067020512337611,Northeast,Northeast,True,127.8986670906023,0.6502811296421329,0.5855529483781285,0.69646003774474,0.4945140891700432
Tak,Lampang,1,0.47759835206301493,North,North,True,182.3158883347946,0.610224784825639,0.4545182441838681,0.4524401924341849,0.3932101868083678
Tak,Uthai Thani,2,0.477510173414012,North,North,True,193.43563574438969,0.39476331835017414,0.5205885931303911,0.5714548384758037,0.42323394369967887
Tak,Phetchabun,3,0.4668996762183375,North,North,True,250.96941436814845,0.4900518177105975,0.6325944508965203,0.6337014250302272,0.11125101123600471
Tak,Phrae,4,0.45879718890247695,North,North,True,198.4115253118381,0.5445203271635373,0.36760086501532574,0.4771276656716259,0.44593989775941884
Tak,Maha Sarakham,5,0.43849962630503375,North,Northeast,False,474.3858572919577,0.5272725909643415,0.4318476813727882,0.36470336504867734,0.43017486783432796
Trang,Narathiwat,1,0.75788299869352,South,South,True,279.4734843122312,0.5465493564427316,0.8119937044910172,0.6729889338403313,1.0
Trang,Satun,2,0.7370273088327597,South,South,True,89.31285441516415,0.6170678187946986,0.6542041024026608,0.6768373141336796,1.0
Trang,Pattani,3,0.7206560350252094,South,South,True,214.9376587525338,0.5863437212583207,0.5796856207329064,0.7165947981096102,1.0
Trang,Phang-nga,4,0.6799563852870729,South,South,True,192.4167655931814,0.5807997364567499,0.5535414251844377,0.5854843795071041,1.0
Trang,Ranong,5,0.6771140915816101,South,South,True,284.0780099506936,0.5700986239005057,0.5775018683281055,0.5608558740978289,1.0
Trat,Amnat Charoen,1,0.5884569035009166,East,Northeast,False,479.9290197793111,0.31291896081151394,0.5031186977357479,0.5377899554564044,1.0
Trat,Nakhon Phanom,2,0.5749784073296791,East,Northeast,False,616.8348310055119,0.357874282151693,0.41905056173763494,0.5229887854293884,1.0
Trat,Nong Khai,3,0.5648469426350449,East,Northeast,False,646.4719816357549,0.30532036083779107,0.4057286643567017,0.5483387453456866,1.0
Trat,Chanthaburi,4,0.5635225945583164,East,East,True,75.28059160310787,0.561253438307681,0.6597125647722927,0.7758175026201111,0.25730687253318063
Trat,Nakhon Nayok,5,0.5624636924492339,East,East,True,273.9708387438844,0.408574241506516,0.1724492571807048,0.6688312711097145,1.0
Ubon Ratchathani,Si Sa Ket,1,0.6877224586133474,Northeast,Northeast,True,83.34975680516217,0.7905535349106546,0.6830121641121631,0.8062433432309632,0.4710807921996084
Ubon Ratchathani,Buri Ram,2,0.6192433042161773,Northeast,Northeast,True,223.89570156342663,0.7648525603369234,0.647015333894949,0.6678835478232152,0.39722177480962173
Ubon Ratchathani,Maha Sarakham,3,0.6127783405580125,Northeast,Northeast,True,211.56941287328607,0.6877353820385823,0.603877101440884,0.7028835015007774,0.4566173772518063
Ubon Ratchathani,Khon Kaen,4,0.6110087844242399,Northeast,Northeast,True,285.4296921089873,0.6858085132177181,0.6073406880098609,0.7732110996762043,0.37767483679317626
Ubon Ratchathani,Surin,5,0.5984447060877437,Northeast,Northeast,True,149.9659722824696,0.5668116041367065,0.6068960178822429,0.7608635288201451,0.45920767351188035
Udon Thani,Khon Kaen,1,0.6960518155679741,Northeast,Northeast,True,121.36519111051136,0.6425665352306149,0.5944979495849828,0.8606923132989541,0.6864504641573447
Udon Thani,Nong Bua Lam Phu,2,0.6568553725306726,Northeast,Northeast,True,65.5080651048638,0.8222906775693576,0.572511126160674,0.6782023962417882,0.5544172901508709
Udon Thani,Sakon Nakhon,3,0.643534612009057,Northeast,Northeast,True,100.39949996510796,0.6933908640468122,0.7563588974603176,0.6681510760541264,0.4562376104749721
Udon Thani,Surin,4,0.6352623132070585,Northeast,Northeast,True,287.48777735159064,0.7270292858629348,0.49682986826526326,0.7721442935113556,0.5450458051886805
Udon Thani,Kalasin,5,0.6136301104615022,Northeast,Northeast,True,119.99901595569948,0.657335542661718,0.7025615879509999,0.6512095832212268,0.44341372801206413
Uthai Thani,Phetchabun,1,0.5589897541341159,North,North,True,172.1463166697863,0.6015489485693326,0.6353513964873446,0.7430309357950914,0.25602773568469506
Uthai Thani,Phichit,2,0.5552512945730637,North,North,True,114.9695101134814,0.5898447948094152,0.4581794953007925,0.7593693643371782,0.4136115238448689
Uthai Thani,Nakhon Sawan,3,0.5482222346483276,North,North,True,53.97397061686644,0.7460246858230563,0.47028269895337793,0.6856544121565649,0.29092714166031164
Uthai Thani,Suphan Buri,4,0.5194695236225293,North,Central,False,95.7846926111255,0.6056166885827794,0.5217101151350858,0.3701898111149651,0.5803614796572869
Uthai Thani,Kamphaeng Phet,5,0.49793189202675514,North,North,True,112.28043413913818,0.7573034673133071,0.6728261472730059,0.3055702178360128,0.25602773568469506
Uttaradit,Sukhothai,1,0.5844341439105581,North,North,True,77.62339170533211,0.6106835921091267,0.603986706243584,0.7220968675808253,0.4009694097086966
Uttaradit,Lampang,2,0.5352348005610891,North,North,True,117.5763725964749,0.6170143668511603,0.4774087566034049,0.5907634833090255,0.4557525954807656
Uttaradit,Phitsanulok,3,0.5183157364104298,North,North,True,84.55631595464291,0.6202923826259463,0.6459746037336531,0.42186962683762086,0.38512633244449923
Uttaradit,Phrae,4,0.5146011960464607,North,North,True,62.52010539367111,0.6932429659731602,0.3038593125161051,0.6550216536392937,0.40628085205728426
Uttaradit,Phetchabun,5,0.5064716010889525,North,North,True,173.0340987219422,0.6326748191467281,0.6163396923502208,0.45483460954911137,0.32203728330974957
Yala,Pattani,1,0.8149049543068483,South,South,True,42.20893121932572,0.8774271939147182,0.8226495852709325,0.8288978853880128,0.7306451526537294
Yala,Narathiwat,2,0.6823969656252035,South,South,True,57.06928943148836,0.5618591307179014,0.6057379231299141,0.8313456559992689,0.7306451526537294
Yala,Phang-nga,3,0.6723030092196924,South,South,True,414.7696855289757,0.6665623749664565,0.5968711681476497,0.695133341110934,0.7306451526537294
Yala,Trang,4,0.6541675144325534,South,South,True,224.0084779941892,0.5970204553364384,0.5867890256073427,0.7022154241327028,0.7306451526537294
Yala,Chumphon,5,0.6524395252585007,South,South,True,494.3451095894475,0.6510533772397162,0.6709016053881609,0.5571579657523962,0.7306451526537294
Yasothon,Chaiyaphum,1,0.6239762426888439,Northeast,Northeast,True,252.9093049821448,0.6068227930092415,0.6906951588407896,0.6196325717828743,0.57875444712247
Yasothon,Surin,2,0.6051123479653898,Northeast,Northeast,True,120.43146759333182,0.6136089720968265,0.5375438506946174,0.7814209417156622,0.48787562735445317
Yasothon,Sakon Nakhon,3,0.5985232630304372,Northeast,Northeast,True,181.3990485305338,0.6854230492628803,0.5085386035494535,0.7117048881731757,0.4884265111362397
Yasothon,Udon Thani,4,0.5924863730562447,Northeast,Northeast,True,231.29506465611323,0.6159507835444172,0.5184017938620655,0.7099831012272482,0.5256098135912479
Yasothon,Roi Et,5,0.5913976039272316,Northeast,Northeast,True,54.67759047604898,0.7545939143976641,0.5776191456973468,0.7397108762596478,0.2936664793542678
