year,season,province,variety,area_old,area_updated,_merge,area_diff,area_abs_diff
2020,offseason,Mae Hong Son,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Mae Hong Son,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Mae Hong Son,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Maha Sarakham,กข10,33794.0,926.0,both,-32868.0,32868.0
2020,offseason,Maha Sarakham,กขไม่ไวต่อช่วงแสง,937821.0,25707.0,both,-912114.0,912114.0
2020,offseason,Maha Sarakham,"ชัยนาท1,2",45842.0,1257.0,both,-44585.0,44585.0
2020,offseason,Maha Sarakham,ปทุมธานี1,4016.0,110.0,both,-3906.0,3906.0
2020,offseason,Maha Sarakham,"พิษณุโลก2,60-2",34815.0,954.0,both,-33861.0,33861.0
2020,offseason,Maha Sarakham,ราชการไม่ไวต่อช่วงแสง,69444.0,1904.0,both,-67540.0,67540.0
2020,offseason,Maha Sarakham,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Maha Sarakham,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Maha Sarakham,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Mukdahan,กข10,33232.0,1069.0,both,-32163.0,32163.0
2020,offseason,Mukdahan,กขไม่ไวต่อช่วงแสง,15469.0,498.0,both,-14971.0,14971.0
2020,offseason,Mukdahan,"ชัยนาท1,2",6169.0,198.0,both,-5971.0,5971.0
2020,offseason,Mukdahan,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Mukdahan,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Mukdahan,ราชการไม่ไวต่อช่วงแสง,4123.0,133.0,both,-3990.0,3990.0
2020,offseason,Mukdahan,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Mukdahan,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Mukdahan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Nayok,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Nayok,กขไม่ไวต่อช่วงแสง,3562416.0,122069.0,both,-3440347.0,3440347.0
2020,offseason,Nakhon Nayok,"ชัยนาท1,2",33710.0,1155.0,both,-32555.0,32555.0
2020,offseason,Nakhon Nayok,ปทุมธานี1,113543.0,3891.0,both,-109652.0,109652.0
2020,offseason,Nakhon Nayok,"พิษณุโลก2,60-2",198852.0,6815.0,both,-192037.0,192037.0
2020,offseason,Nakhon Nayok,ราชการไม่ไวต่อช่วงแสง,694704.0,23804.0,both,-670900.0,670900.0
2020,offseason,Nakhon Nayok,สุพรรณบุรี1,2921.0,100.0,both,-2821.0,2821.0
2020,offseason,Nakhon Nayok,"สุพรรณบุรี60,90",2038.0,68.0,both,-1970.0,1970.0
2020,offseason,Nakhon Nayok,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Pathom,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Pathom,กขไม่ไวต่อช่วงแสง,6955835.0,257255.0,both,-6698580.0,6698580.0
2020,offseason,Nakhon Pathom,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Pathom,ปทุมธานี1,632470.0,23391.0,both,-609079.0,609079.0
2020,offseason,Nakhon Pathom,"พิษณุโลก2,60-2",94378.0,3488.0,both,-90890.0,90890.0
2020,offseason,Nakhon Pathom,ราชการไม่ไวต่อช่วงแสง,27113.0,1001.0,both,-26112.0,26112.0
2020,offseason,Nakhon Pathom,สุพรรณบุรี1,47312.0,1751.0,both,-45561.0,45561.0
2020,offseason,Nakhon Pathom,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Pathom,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Phanom,กข10,1444059.0,49585.0,both,-1394474.0,1394474.0
2020,offseason,Nakhon Phanom,กขไม่ไวต่อช่วงแสง,92056.0,3161.0,both,-88895.0,88895.0
2020,offseason,Nakhon Phanom,"ชัยนาท1,2",12006.0,412.0,both,-11594.0,11594.0
2020,offseason,Nakhon Phanom,ปทุมธานี1,4518.0,155.0,both,-4363.0,4363.0
2020,offseason,Nakhon Phanom,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Phanom,ราชการไม่ไวต่อช่วงแสง,713923.0,24515.0,both,-689408.0,689408.0
2020,offseason,Nakhon Phanom,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Phanom,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Phanom,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Ratchasima,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Ratchasima,กขไม่ไวต่อช่วงแสง,511583.0,16627.0,both,-494956.0,494956.0
2020,offseason,Nakhon Ratchasima,"ชัยนาท1,2",176050.0,5723.0,both,-170327.0,170327.0
2020,offseason,Nakhon Ratchasima,ปทุมธานี1,43371.0,1409.0,both,-41962.0,41962.0
2020,offseason,Nakhon Ratchasima,"พิษณุโลก2,60-2",19530.0,634.0,both,-18896.0,18896.0
2020,offseason,Nakhon Ratchasima,ราชการไม่ไวต่อช่วงแสง,48597.0,1579.0,both,-47018.0,47018.0
2020,offseason,Nakhon Ratchasima,สุพรรณบุรี1,42362.0,1376.0,both,-40986.0,40986.0
2020,offseason,Nakhon Ratchasima,"สุพรรณบุรี60,90",63145.0,2052.0,both,-61093.0,61093.0
2020,offseason,Nakhon Ratchasima,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Sawan,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Sawan,กขไม่ไวต่อช่วงแสง,14749354.0,470817.0,both,-14278537.0,14278537.0
2020,offseason,Nakhon Sawan,"ชัยนาท1,2",55116.0,1759.0,both,-53357.0,53357.0
2020,offseason,Nakhon Sawan,ปทุมธานี1,381146.0,12168.0,both,-368978.0,368978.0
2020,offseason,Nakhon Sawan,"พิษณุโลก2,60-2",129113.0,4121.0,both,-124992.0,124992.0
2020,offseason,Nakhon Sawan,ราชการไม่ไวต่อช่วงแสง,884050.0,28219.0,both,-855831.0,855831.0
2020,offseason,Nakhon Sawan,สุพรรณบุรี1,210744.0,6730.0,both,-204014.0,204014.0
2020,offseason,Nakhon Sawan,"สุพรรณบุรี60,90",8001.0,257.0,both,-7744.0,7744.0
2020,offseason,Nakhon Sawan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Si Thammarat,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Si Thammarat,กขไม่ไวต่อช่วงแสง,273917.0,8974.0,both,-264943.0,264943.0
2020,offseason,Nakhon Si Thammarat,"ชัยนาท1,2",5891.0,193.0,both,-5698.0,5698.0
2020,offseason,Nakhon Si Thammarat,ปทุมธานี1,3632.0,119.0,both,-3513.0,3513.0
2020,offseason,Nakhon Si Thammarat,"พิษณุโลก2,60-2",7478.0,245.0,both,-7233.0,7233.0
2020,offseason,Nakhon Si Thammarat,ราชการไม่ไวต่อช่วงแสง,34186.0,1120.0,both,-33066.0,33066.0
2020,offseason,Nakhon Si Thammarat,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nakhon Si Thammarat,"สุพรรณบุรี60,90",2747.0,90.0,both,-2657.0,2657.0
2020,offseason,Nakhon Si Thammarat,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nan,กข10,4919.0,142.0,both,-4777.0,4777.0
2020,offseason,Nan,กขไม่ไวต่อช่วงแสง,2908.0,82.0,both,-2826.0,2826.0
2020,offseason,Nan,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Nan,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nan,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Nan,ราชการไม่ไวต่อช่วงแสง,374706.0,10716.0,both,-363990.0,363990.0
2020,offseason,Nan,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nan,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,กขไม่ไวต่อช่วงแสง,0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,"ชัยนาท1,2",9776.0,320.0,both,-9456.0,9456.0
2020,offseason,Narathiwat,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,ราชการไม่ไวต่อช่วงแสง,5499.0,180.0,both,-5319.0,5319.0
2020,offseason,Narathiwat,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Narathiwat,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nong Bua Lam Phu,กข10,51370.0,2825.0,both,-48545.0,48545.0
2020,offseason,Nong Bua Lam Phu,กขไม่ไวต่อช่วงแสง,136458.0,7501.0,both,-128957.0,128957.0
2020,offseason,Nong Bua Lam Phu,"ชัยนาท1,2",16814.0,925.0,both,-15889.0,15889.0
2020,offseason,Nong Bua Lam Phu,ปทุมธานี1,6906.0,382.0,both,-6524.0,6524.0
2020,offseason,Nong Bua Lam Phu,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Nong Bua Lam Phu,ราชการไม่ไวต่อช่วงแสง,82396.0,4532.0,both,-77864.0,77864.0
2020,offseason,Nong Bua Lam Phu,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nong Bua Lam Phu,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nong Bua Lam Phu,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nong Khai,กข10,1600789.0,57203.0,both,-1543586.0,1543586.0
2020,offseason,Nong Khai,กขไม่ไวต่อช่วงแสง,510191.0,18232.0,both,-491959.0,491959.0
2020,offseason,Nong Khai,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Nong Khai,ปทุมธานี1,2782.0,100.0,both,-2682.0,2682.0
2020,offseason,Nong Khai,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Nong Khai,ราชการไม่ไวต่อช่วงแสง,765041.0,27337.0,both,-737704.0,737704.0
2020,offseason,Nong Khai,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nong Khai,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nong Khai,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Nonthaburi,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Nonthaburi,กขไม่ไวต่อช่วงแสง,2134166.0,64178.0,both,-2069988.0,2069988.0
2020,offseason,Nonthaburi,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Nonthaburi,ปทุมธานี1,28063.0,843.0,both,-27220.0,27220.0
2020,offseason,Nonthaburi,"พิษณุโลก2,60-2",3003.0,91.0,both,-2912.0,2912.0
2020,offseason,Nonthaburi,ราชการไม่ไวต่อช่วงแสง,11029.0,333.0,both,-10696.0,10696.0
2020,offseason,Nonthaburi,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Nonthaburi,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Nonthaburi,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Pathum Thani,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Pathum Thani,กขไม่ไวต่อช่วงแสง,4607937.0,129971.0,both,-4477966.0,4477966.0
2020,offseason,Pathum Thani,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Pathum Thani,ปทุมธานี1,868663.0,24502.0,both,-844161.0,844161.0
2020,offseason,Pathum Thani,"พิษณุโลก2,60-2",43727.0,1232.0,both,-42495.0,42495.0
2020,offseason,Pathum Thani,ราชการไม่ไวต่อช่วงแสง,86693.0,2446.0,both,-84247.0,84247.0
2020,offseason,Pathum Thani,สุพรรณบุรี1,10527.0,297.0,both,-10230.0,10230.0
2020,offseason,Pathum Thani,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Pathum Thani,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,กขไม่ไวต่อช่วงแสง,364179.0,11935.0,both,-352244.0,352244.0
2020,offseason,Pattani,"ชัยนาท1,2",227223.0,7447.0,both,-219776.0,219776.0
2020,offseason,Pattani,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,ราชการไม่ไวต่อช่วงแสง,5279.0,173.0,both,-5106.0,5106.0
2020,offseason,Pattani,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Pattani,หอมสุพรรณบุรี,18615.0,610.0,both,-18005.0,18005.0
2020,offseason,Phang-nga,กข10,0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,กขไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,"ชัยนาท1,2",0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,ปทุมธานี1,0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,"พิษณุโลก2,60-2",0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,ราชการไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,สุพรรณบุรี1,0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,"สุพรรณบุรี60,90",0.0,,left_only,0.0,0.0
2020,offseason,Phang-nga,หอมสุพรรณบุรี,0.0,,left_only,0.0,0.0
2020,offseason,Phatthalung,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Phatthalung,กขไม่ไวต่อช่วงแสง,447721.0,14719.0,both,-433002.0,433002.0
2020,offseason,Phatthalung,"ชัยนาท1,2",27560.0,907.0,both,-26653.0,26653.0
2020,offseason,Phatthalung,ปทุมธานี1,120554.0,3963.0,both,-116591.0,116591.0
2020,offseason,Phatthalung,"พิษณุโลก2,60-2",6388.0,210.0,both,-6178.0,6178.0
2020,offseason,Phatthalung,ราชการไม่ไวต่อช่วงแสง,168952.0,5553.0,both,-163399.0,163399.0
2020,offseason,Phatthalung,สุพรรณบุรี1,5293.0,174.0,both,-5119.0,5119.0
2020,offseason,Phatthalung,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phatthalung,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phayao,กข10,31293.0,1298.0,both,-29995.0,29995.0
2020,offseason,Phayao,กขไม่ไวต่อช่วงแสง,46969.0,1946.0,both,-45023.0,45023.0
2020,offseason,Phayao,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Phayao,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Phayao,"พิษณุโลก2,60-2",141061.0,5844.0,both,-135217.0,135217.0
2020,offseason,Phayao,ราชการไม่ไวต่อช่วงแสง,909870.0,37702.0,both,-872168.0,872168.0
2020,offseason,Phayao,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Phayao,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phayao,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phetchabun,กข10,32171.0,1058.0,both,-31113.0,31113.0
2020,offseason,Phetchabun,กขไม่ไวต่อช่วงแสง,419990.0,13802.0,both,-406188.0,406188.0
2020,offseason,Phetchabun,"ชัยนาท1,2",6030.0,198.0,both,-5832.0,5832.0
2020,offseason,Phetchabun,ปทุมธานี1,12183.0,401.0,both,-11782.0,11782.0
2020,offseason,Phetchabun,"พิษณุโลก2,60-2",38598.0,1268.0,both,-37330.0,37330.0
2020,offseason,Phetchabun,ราชการไม่ไวต่อช่วงแสง,258955.0,8510.0,both,-250445.0,250445.0
2020,offseason,Phetchabun,สุพรรณบุรี1,1836.0,60.0,both,-1776.0,1776.0
2020,offseason,Phetchabun,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phetchabun,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phetchaburi,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Phetchaburi,กขไม่ไวต่อช่วงแสง,1395473.0,47031.0,both,-1348442.0,1348442.0
2020,offseason,Phetchaburi,"ชัยนาท1,2",731366.0,24646.0,both,-706720.0,706720.0
2020,offseason,Phetchaburi,ปทุมธานี1,109355.0,3685.0,both,-105670.0,105670.0
2020,offseason,Phetchaburi,"พิษณุโลก2,60-2",115846.0,3905.0,both,-111941.0,111941.0
2020,offseason,Phetchaburi,ราชการไม่ไวต่อช่วงแสง,176077.0,5933.0,both,-170144.0,170144.0
2020,offseason,Phetchaburi,สุพรรณบุรี1,698972.0,23558.0,both,-675414.0,675414.0
2020,offseason,Phetchaburi,"สุพรรณบุรี60,90",13873.0,468.0,both,-13405.0,13405.0
2020,offseason,Phetchaburi,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phichit,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Phichit,กขไม่ไวต่อช่วงแสง,11883774.0,383131.0,both,-11500643.0,11500643.0
2020,offseason,Phichit,"ชัยนาท1,2",115206.0,3715.0,both,-111491.0,111491.0
2020,offseason,Phichit,ปทุมธานี1,63911.0,2059.0,both,-61852.0,61852.0
2020,offseason,Phichit,"พิษณุโลก2,60-2",1163729.0,37520.0,both,-1126209.0,1126209.0
2020,offseason,Phichit,ราชการไม่ไวต่อช่วงแสง,1257346.0,40538.0,both,-1216808.0,1216808.0
2020,offseason,Phichit,สุพรรณบุรี1,250441.0,8075.0,both,-242366.0,242366.0
2020,offseason,Phichit,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phichit,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phitsanulok,กข10,35345.0,1102.0,both,-34243.0,34243.0
2020,offseason,Phitsanulok,กขไม่ไวต่อช่วงแสง,7447489.0,231999.0,both,-7215490.0,7215490.0
2020,offseason,Phitsanulok,"ชัยนาท1,2",37274.0,1161.0,both,-36113.0,36113.0
2020,offseason,Phitsanulok,ปทุมธานี1,397181.0,12372.0,both,-384809.0,384809.0
2020,offseason,Phitsanulok,"พิษณุโลก2,60-2",2268418.0,70665.0,both,-2197753.0,2197753.0
2020,offseason,Phitsanulok,ราชการไม่ไวต่อช่วงแสง,1833810.0,57125.0,both,-1776685.0,1776685.0
2020,offseason,Phitsanulok,สุพรรณบุรี1,244533.0,7618.0,both,-236915.0,236915.0
2020,offseason,Phitsanulok,"สุพรรณบุรี60,90",68882.0,2145.0,both,-66737.0,66737.0
2020,offseason,Phitsanulok,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phra Nakhon Si Ayutthaya,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Phra Nakhon Si Ayutthaya,กขไม่ไวต่อช่วงแสง,13832312.0,395192.0,both,-13437120.0,13437120.0
2020,offseason,Phra Nakhon Si Ayutthaya,"ชัยนาท1,2",15563.0,444.0,both,-15119.0,15119.0
2020,offseason,Phra Nakhon Si Ayutthaya,ปทุมธานี1,851473.0,24327.0,both,-827146.0,827146.0
2020,offseason,Phra Nakhon Si Ayutthaya,"พิษณุโลก2,60-2",125883.0,3597.0,both,-122286.0,122286.0
2020,offseason,Phra Nakhon Si Ayutthaya,ราชการไม่ไวต่อช่วงแสง,72000.0,2057.0,both,-69943.0,69943.0
2020,offseason,Phra Nakhon Si Ayutthaya,สุพรรณบุรี1,44935.0,1285.0,both,-43650.0,43650.0
2020,offseason,Phra Nakhon Si Ayutthaya,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phra Nakhon Si Ayutthaya,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,กข10,185820.0,5904.0,both,-179916.0,179916.0
2020,offseason,Phrae,กขไม่ไวต่อช่วงแสง,232282.0,7381.0,both,-224901.0,224901.0
2020,offseason,Phrae,"ชัยนาท1,2",0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,ราชการไม่ไวต่อช่วงแสง,685993.0,21795.0,both,-664198.0,664198.0
2020,offseason,Phrae,สุพรรณบุรี1,0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,"สุพรรณบุรี60,90",0.0,0.0,both,0.0,0.0
2020,offseason,Phrae,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Phuket,กข10,0.0,,left_only,0.0,0.0
2020,offseason,Phuket,กขไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Phuket,"ชัยนาท1,2",0.0,,left_only,0.0,0.0
2020,offseason,Phuket,ปทุมธานี1,0.0,,left_only,0.0,0.0
2020,offseason,Phuket,"พิษณุโลก2,60-2",0.0,,left_only,0.0,0.0
2020,offseason,Phuket,ราชการไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Phuket,สุพรรณบุรี1,0.0,,left_only,0.0,0.0
2020,offseason,Phuket,"สุพรรณบุรี60,90",0.0,,left_only,0.0,0.0
2020,offseason,Phuket,หอมสุพรรณบุรี,0.0,,left_only,0.0,0.0
2020,offseason,Prachin Buri,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Prachin Buri,กขไม่ไวต่อช่วงแสง,3215383.0,105645.0,both,-3109738.0,3109738.0
2020,offseason,Prachin Buri,"ชัยนาท1,2",6473.0,214.0,both,-6259.0,6259.0
2020,offseason,Prachin Buri,ปทุมธานี1,122338.0,4020.0,both,-118318.0,118318.0
2020,offseason,Prachin Buri,"พิษณุโลก2,60-2",75893.0,2493.0,both,-73400.0,73400.0
2020,offseason,Prachin Buri,ราชการไม่ไวต่อช่วงแสง,189888.0,6240.0,both,-183648.0,183648.0
2020,offseason,Prachin Buri,สุพรรณบุรี1,261701.0,8599.0,both,-253102.0,253102.0
2020,offseason,Prachin Buri,"สุพรรณบุรี60,90",24173.0,795.0,both,-23378.0,23378.0
2020,offseason,Prachin Buri,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Prachuap Khiri Khan,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Prachuap Khiri Khan,กขไม่ไวต่อช่วงแสง,30829.0,1085.0,both,-29744.0,29744.0
2020,offseason,Prachuap Khiri Khan,"ชัยนาท1,2",200284.0,7059.0,both,-193225.0,193225.0
2020,offseason,Prachuap Khiri Khan,ปทุมธานี1,213291.0,7517.0,both,-205774.0,205774.0
2020,offseason,Prachuap Khiri Khan,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Prachuap Khiri Khan,ราชการไม่ไวต่อช่วงแสง,1330.0,47.0,both,-1283.0,1283.0
2020,offseason,Prachuap Khiri Khan,สุพรรณบุรี1,1212.0,43.0,both,-1169.0,1169.0
2020,offseason,Prachuap Khiri Khan,"สุพรรณบุรี60,90",1655.0,59.0,both,-1596.0,1596.0
2020,offseason,Prachuap Khiri Khan,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Ranong,กข10,0.0,,left_only,0.0,0.0
2020,offseason,Ranong,กขไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Ranong,"ชัยนาท1,2",0.0,,left_only,0.0,0.0
2020,offseason,Ranong,ปทุมธานี1,0.0,,left_only,0.0,0.0
2020,offseason,Ranong,"พิษณุโลก2,60-2",0.0,,left_only,0.0,0.0
2020,offseason,Ranong,ราชการไม่ไวต่อช่วงแสง,0.0,,left_only,0.0,0.0
2020,offseason,Ranong,สุพรรณบุรี1,0.0,,left_only,0.0,0.0
2020,offseason,Ranong,"สุพรรณบุรี60,90",0.0,,left_only,0.0,0.0
2020,offseason,Ranong,หอมสุพรรณบุรี,0.0,,left_only,0.0,0.0
2020,offseason,Ratchaburi,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Ratchaburi,กขไม่ไวต่อช่วงแสง,522827.0,17175.0,both,-505652.0,505652.0
2020,offseason,Ratchaburi,"ชัยนาท1,2",327932.0,10771.0,both,-317161.0,317161.0
2020,offseason,Ratchaburi,ปทุมธานี1,1151757.0,37837.0,both,-1113920.0,1113920.0
2020,offseason,Ratchaburi,"พิษณุโลก2,60-2",27820.0,914.0,both,-26906.0,26906.0
2020,offseason,Ratchaburi,ราชการไม่ไวต่อช่วงแสง,69627.0,2288.0,both,-67339.0,67339.0
2020,offseason,Ratchaburi,สุพรรณบุรี1,3205223.0,105295.0,both,-3099928.0,3099928.0
2020,offseason,Ratchaburi,"สุพรรณบุรี60,90",11152.0,365.0,both,-10787.0,10787.0
2020,offseason,Ratchaburi,หอมสุพรรณบุรี,2254.0,71.0,both,-2183.0,2183.0
2020,offseason,Rayong,กข10,0.0,0.0,both,0.0,0.0
2020,offseason,Rayong,กขไม่ไวต่อช่วงแสง,73965.0,900.0,both,-73065.0,73065.0
2020,offseason,Rayong,"ชัยนาท1,2",3629.0,44.0,both,-3585.0,3585.0
2020,offseason,Rayong,ปทุมธานี1,0.0,0.0,both,0.0,0.0
2020,offseason,Rayong,"พิษณุโลก2,60-2",0.0,0.0,both,0.0,0.0
2020,offseason,Rayong,ราชการไม่ไวต่อช่วงแสง,3967.0,48.0,both,-3919.0,3919.0
2020,offseason,Rayong,สุพรรณบุรี1,3106.0,38.0,both,-3068.0,3068.0
2020,offseason,Rayong,"สุพรรณบุรี60,90",9595.0,117.0,both,-9478.0,9478.0
2020,offseason,Rayong,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
2020,offseason,Roi Et,กข10,146467.0,4157.0,both,-142310.0,142310.0
2020,offseason,Roi Et,กขไม่ไวต่อช่วงแสง,4292625.0,121816.0,both,-4170809.0,4170809.0
2020,offseason,Roi Et,"ชัยนาท1,2",388836.0,11035.0,both,-377801.0,377801.0
2020,offseason,Roi Et,ปทุมธานี1,101415.0,2876.0,both,-98539.0,98539.0
2020,offseason,Roi Et,"พิษณุโลก2,60-2",1360460.0,38606.0,both,-1321854.0,1321854.0
2020,offseason,Roi Et,ราชการไม่ไวต่อช่วงแสง,487847.0,13846.0,both,-474001.0,474001.0
2020,offseason,Roi Et,สุพรรณบุรี1,54421.0,1544.0,both,-52877.0,52877.0
2020,offseason,Roi Et,"สุพรรณบุรี60,90",2619.0,73.0,both,-2546.0,2546.0
2020,offseason,Roi Et,หอมสุพรรณบุรี,0.0,0.0,both,0.0,0.0
