file_path,year,metadata_column,sample_unique_values,sample_unique_count
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Rayong 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Rayong 2021-07-01.csv,2021,latitude,12.77290909,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Rayong 2021-07-01.csv,2021,longitude,101.4139394,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Rayong 2021-07-01.csv,2021,name,"12.77290909,101.4139394",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Rayong 2021-07-01.csv,2021,resolvedAddress,"12.77290909,101.4139394",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,address,Sa kaeo,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,latitude,13.72012069,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,longitude,102.3403103,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,name,"13.72012069,102.3403103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sa kaeo 2021-01-01.csv,2021,resolvedAddress,"13.72012069,102.3403103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,address,Sakon Nakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,latitude,17.40146774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,longitude,103.8297419,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,name,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sakon Nakhon 2021-07-01.csv,2021,resolvedAddress,"17.40146774,103.8297419",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,address,Samut Sakhon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,latitude,13.58789744,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,longitude,100.2134103,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,name,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Sakhon 2021-01-01.csv,2021,resolvedAddress,"13.58789744,100.2134103",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,address,Samut Songkhram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,latitude,13.43411429,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,longitude,99.95694286,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,name,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Samut Songkhram 2021-07-01.csv,2021,resolvedAddress,"13.43411429,99.95694286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,address,Satun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,latitude,6.695068182,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,longitude,99.72796591,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,name,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Satun 2021-01-01.csv,2021,resolvedAddress,"6.695068182,99.72796591",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,address,Si Sa Ket,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,latitude,14.94141872,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,longitude,104.3277783,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,name,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Si Sa Ket 2021-07-01.csv,2021,resolvedAddress,"14.94141872,104.3277783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,address,Songkhla,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,latitude,7.117804348,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,longitude,100.5218768,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,name,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Songkhla 2021-01-01.csv,2021,resolvedAddress,"7.117804348,100.5218768",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,address,Sukhothai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,latitude,17.1496,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,longitude,99.79715294,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,name,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Sukhothai 2021-07-01.csv,2021,resolvedAddress,"17.1496,99.79715294",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,address,Surat Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,latitude,9.228121053,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,longitude,99.40556316,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,name,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surat Thani 2021-01-01.csv,2021,resolvedAddress,"9.228121053,99.40556316",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,address,Surin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,latitude,14.93708228,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,longitude,103.669962,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,name,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Surin 2021-07-01.csv,2021,resolvedAddress,"14.93708228,103.669962",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,address,Trang,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,latitude,7.479578947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,longitude,99.55433333,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,name,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trang 2021-01-01.csv,2021,resolvedAddress,"7.479578947,99.55433333",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,address,Trat,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,latitude,12.10803774,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,longitude,102.4909057,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,name,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Trat 2021-07-01.csv,2021,resolvedAddress,"12.10803774,102.4909057",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,address,Udon Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,latitude,17.40975974,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,longitude,102.883539,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,name,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Udon Thani 2021-01-01.csv,2021,resolvedAddress,"17.40975974,102.883539",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,address,Uthai Thani,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,latitude,15.37220588,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,longitude,99.80179412,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,name,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Uthai Thani 2021-07-01.csv,2021,resolvedAddress,"15.37220588,99.80179412",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,address,Yala,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,latitude,6.389631579,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,longitude,101.2610877,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,name,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yala 2021-01-01.csv,2021,resolvedAddress,"6.389631579,101.2610877",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,address,Yasothon,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,latitude,15.83362821,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,longitude,104.3002051,1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,name,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2021\Yasothon 2021-07-01.csv,2021,resolvedAddress,"15.83362821,104.3002051",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,address,Ang Thong,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,latitude,14.61094444,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,longitude,100.3843056,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,name,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Ang Thong 2022-01-01.csv,2022,resolvedAddress,"14.61094444,100.3843056",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,address,Bangkok,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,latitude,13.75785621,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,longitude,100.5558824,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,name,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Bangkok 2022-07-01.csv,2022,resolvedAddress,"13.75785621,100.5558824",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,address,Buri Ram,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,latitude,14.89489362,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,longitude,102.9742287,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,name,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Buri Ram 2022-01-01.csv,2022,resolvedAddress,"14.89489362,102.9742287",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,address,Chachoengsao,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,latitude,13.68568478,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,longitude,101.1367174,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,name,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chachoengsao 2022-07-01.csv,2022,resolvedAddress,"13.68568478,101.1367174",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,address,Chaiyaphum,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,latitude,15.97104065,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,longitude,101.9395366,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,name,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chaiyaphum 2022-01-01.csv,2022,resolvedAddress,"15.97104065,101.9395366",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,address,Chanthaburi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,latitude,12.67759036,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,longitude,102.1161687,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,name,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chanthaburi 2022-07-01.csv,2022,resolvedAddress,"12.67759036,102.1161687",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,address,Chiang Rai,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,latitude,19.88303252,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,longitude,99.92217886,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,name,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chiang Rai 2022-01-01.csv,2022,resolvedAddress,"19.88303252,99.92217886",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,address,Chon Buri,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,latitude,13.15463158,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,longitude,101.0628947,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,name,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Chon Buri 2022-07-01.csv,2022,resolvedAddress,"13.15463158,101.0628947",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,address,Kalasin,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,latitude,16.58667669,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,longitude,103.6133985,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,name,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kalasin 2022-01-01.csv,2022,resolvedAddress,"16.58667669,103.6133985",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,address,Kamphaeng Phet,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,latitude,16.37223377,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,longitude,99.65637662,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,name,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Kamphaeng Phet 2022-07-01.csv,2022,resolvedAddress,"16.37223377,99.65637662",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,address,Khon Kaen,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,latitude,16.35285,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,longitude,102.598805,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,name,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Khon Kaen 2022-01-01.csv,2022,resolvedAddress,"16.35285,102.598805",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,address,Krabi,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,latitude,8.009243243,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,longitude,98.93368468,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,name,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Krabi 2022-07-01.csv,2022,resolvedAddress,"8.009243243,98.93368468",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,address,Lamphun,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,latitude,18.36132,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,longitude,98.96236,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,name,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Lamphun 2022-01-01.csv,2022,resolvedAddress,"18.36132,98.96236",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,address,Loei,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,latitude,17.41748315,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,longitude,101.6434157,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,name,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Loei 2022-07-01.csv,2022,resolvedAddress,"17.41748315,101.6434157",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,address,Mae Hong Son,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,latitude,18.766,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,longitude,98.06297674,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,name,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Mae Hong Son 2022-01-01.csv,2022,resolvedAddress,"18.766,98.06297674",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,address,Maha Sarakham,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,latitude,15.98990226,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,longitude,103.1893308,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,name,"15.98990226,103.1893308",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Maha Sarakham 2022-07-01.csv,2022,resolvedAddress,"15.98990226,103.1893308",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,address,Nakhon Nayok,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,latitude,14.18082927,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,longitude,101.1229756,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,name,"14.18082927,101.1229756",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Nayok 2022-01-01.csv,2022,resolvedAddress,"14.18082927,101.1229756",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,address,Nakhon Pathom,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,latitude,13.87357143,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,longitude,100.1243048,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,name,"13.87357143,100.1243048",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Pathom 2022-07-01.csv,2022,resolvedAddress,"13.87357143,100.1243048",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,address,Nakhon Ratchasima,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,latitude,15.08644014,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,longitude,102.1976901,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,name,"15.08644014,102.1976901",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Ratchasima 2022-01-01.csv,2022,resolvedAddress,"15.08644014,102.1976901",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,address,Nakhon Sawan,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,latitude,15.67782946,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,longitude,100.1931783,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,name,"15.67782946,100.1931783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nakhon Sawan 2022-07-01.csv,2022,resolvedAddress,"15.67782946,100.1931783",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,address,Nan,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,info,,0
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,latitude,18.8794898,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,longitude,100.8094286,1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,name,"18.8794898,100.8094286",1
updated data\weather_hourly\Weather_Data_Blast_24H_2022\Nan 2022-01-01.csv,2022,resolvedAddress,"18.8794898,100.8094286",1
